"scientificName","taxonID","taxonKey","continent","decimalLatitude","decimalLongitude","year"
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-9.283333,-40.283333,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-9.283333,-40.283333,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-18.235555,-43.609722,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-18.235555,-43.609722,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.902778,-43.2075,2012
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.955,-43.096944,2012
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-13.866667,-41.866667,2009
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-10.094428,-36.254536,2009
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-12.966667,-38.5,2004
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-12.966667,-38.5,2004
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-6.329167,-35.352778,1997
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-6.329167,-35.352778,1997
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-6.759444,-38.228056,1995
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1995
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1995
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.866667,-39.15,1991
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1989
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1989
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1989
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1988
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1988
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1987
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.755556,-39.231389,1987
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.7555,-39.2313,1987
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-14.25,-39.25,1987
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.383333,-39.133333,1987
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.38,-39.13,1984
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.383333,-39.133333,1984
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1984
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.936111,-40.6,1984
