SORTER,Submitted_Name,Submitted_Author,Submitted_Genus,Submitted_Rank,Name_in_database,Author_in_database,Genus_in_database,Rank_in_database,ID_in_database,Name_set,Fuzzy,Score,name.dist,author.dist,New_name,New_author,New_ID,Family,Name_spLev,Accepted_SPNAME,NOTE
29,Pseudospondias microcarpa,NA,Pseudospondias,2,Pseudospondias microcarpa,(A.Rich.) Engl.,Pseudospondias,2,kew-2407084,1,FALSE,0.8,0,NA,NA,NA,NA,Anacardiaceae,NA,Pseudospondias microcarpa,
7,Pterocarpus dalbergioides,NA,Pterocarpus,2,Pterocarpus dalbergioides,DC.,Pterocarpus,2,ild-31231,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Pterocarpus dalbergioides,Multiple results
441,Pterocarpus indicus,NA,Pterocarpus,2,Pterocarpus indicus,R. Vig.,Pterocarpus,2,tro-13056135,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Pterocarpus indicus,Multiple results
1,Pterocarpus officinalis,NA,Pterocarpus,2,Pterocarpus officinalis,Jacq.,Pterocarpus,2,ild-41502,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Pterocarpus officinalis,
184,Pterocarpus rohrii,NA,Pterocarpus,2,Pterocarpus rohrii,Vahl,Pterocarpus,2,ild-41505,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Pterocarpus rohrii,
73,Pterocarpus soyauxii,NA,Pterocarpus,2,Pterocarpus soyauxii,Taub.,Pterocarpus,2,ild-1904,1,FALSE,0.8,0,NA,NA,NA,NA,Leguminosae,NA,Pterocarpus soyauxii,
8,Pterocymbium tinctorium,NA,Pterocymbium,2,Pterocymbium tinctorium,Merr.,Pterocymbium,2,kew-2552047,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterocymbium tinctorium,
419,Pterospermum rubiginosum,NA,Pterospermum,2,Pterospermum rubiginosum,B.Heyne ex G.Don,Pterospermum,2,kew-2551718,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterospermum rubiginosum,Multiple results
298,Pterygota alata,NA,Pterygota,2,Pterygota alata,(Roxb.) R.Br.,Pterygota,2,kew-2551740,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterygota alata,
495,Pterygota bequaertii,NA,Pterygota,2,Pterygota bequaertii,De Wild.,Pterygota,2,kew-2551746,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterygota bequaertii,
253,Pterygota brasiliensis,NA,Pterygota,2,Pterygota brasiliensis,Allemao,Pterygota,2,tro-30401660,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterygota brasiliensis,
252,Pterygota excelsa,NA,Pterygota,2,Pterygota excelsa,(Standl. & L.O. Williams) Kosterm.,Pterygota,2,tro-30401673,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterygota excelsa,
496,Pterygota macrocarpa,NA,Pterygota,2,Pterygota macrocarpa,K.Schum.,Pterygota,2,kew-2551684,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterygota macrocarpa,
497,Pterygota mildbraedii,NA,Pterygota,2,Pterygota mildbraedii,Engl.,Pterygota,2,tro-30401822,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Pterygota mildbraedii,
322,Pycnanthus angolensis,NA,Pycnanthus,2,Pycnanthus angolensis,(Welw.) Warb.,Pycnanthus,2,kew-2552687,1,FALSE,0.8,0,NA,NA,NA,NA,Myristicaceae,NA,Pycnanthus angolensis,
316,Quararibea Asterolepis,NA,Quararibea,2,Quararibea asterolepis,Pittier,Quararibea,2,kew-2868321,1,FALSE,0.75,1,NA,NA,NA,NA,Malvaceae,NA,Quararibea asterolepis,
254,Quararibea funebris,NA,Quararibea,2,Quararibea funebris,(La Llave) Vischer,Quararibea,2,kew-2868348,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Quararibea funebris,
558,Ricinodendron heudelotii,NA,Ricinodendron,2,Ricinodendron heudelotii,(Baill.) Heckel,Ricinodendron,2,kew-178842,1,FALSE,0.8,0,NA,NA,NA,NA,Euphorbiaceae,NA,Ricinodendron heudelotii,
277,Virola chrysocarpa,NA,Virola,2,Rosa chrysocarpa,Rydb.,Rosa,2,rjp-16254,1,TRUE,0.6,4,NA,NA,NA,NA,Rosaceae,NA,Rosa chrysocarpa,Multiple results
737,Ruizterania albiflora,NA,Ruizterania,2,Ruizterania albiflora,(Warm.) Marc.-Berti,Ruizterania,2,tro-34100257,1,FALSE,0.8,0,NA,NA,NA,NA,Vochysiaceae,NA,Ruizterania albiflora,
420,Ryparosa kurrangii,NA,Ryparosa,2,Ryparosa kurrangii,B.L.Webber,Ryparosa,2,kew-4605408,1,FALSE,0.8,0,NA,NA,NA,NA,Achariaceae,NA,Ryparosa kurrangii,
185,Sacoglottis gabonensis,NA,Sacoglottis,2,Sacoglottis gabonensis,(Baill.) Urb.,Sacoglottis,2,kew-2589249,1,FALSE,0.8,0,NA,NA,NA,NA,Humiriaceae,NA,Sacoglottis gabonensis,
255,Sacoglottis trichogyna,NA,Sacoglottis,2,Sacoglottis trichogyna,Cuatrec.,Sacoglottis,2,kew-2900921,1,FALSE,0.8,0,NA,NA,NA,NA,Humiriaceae,NA,Sacoglottis trichogyna,
459,Sandoricum koetjape,NA,Sandoricum,2,Sandoricum koetjape,(Burm.f.) Merr.,Sandoricum,2,kew-2601089,1,FALSE,0.8,0,NA,NA,NA,NA,Meliaceae,NA,Sandoricum koetjape,
768,Santiria laevigata,NA,Santiria,2,Santiria laevigata,Blume,Santiria,2,kew-2486146,1,FALSE,0.8,0,NA,NA,NA,NA,Burseraceae,NA,Santiria laevigata,
74,Santiria trimera,NA,Santiria,2,Santiria trimera,(Oliv.) Aubrév.,Santiria,2,kew-2486154,1,FALSE,0.8,0,NA,NA,NA,NA,Burseraceae,NA,Santiria trimera,
792,Sarcotheca diversifolia,NA,Sarcotheca,2,Sarcotheca diversifolia,Hallier f.,Sarcotheca,2,kew-2602646,1,FALSE,0.8,0,NA,NA,NA,NA,Connaraceae,NA,Sarcotheca diversifolia,
791,Sarcotheca griffithii,NA,Sarcotheca,2,Sarcotheca griffithii,Hallier f.,Sarcotheca,2,kew-2602700,1,FALSE,0.8,0,NA,NA,NA,NA,Oxalidaceae,NA,Sarcotheca griffithii,
75,Scaphium macropodum,NA,Scaphium,2,Scaphium macropodum,(Miq.) Beumée ex K.Heyne,Scaphium,2,kew-2580300,1,FALSE,0.8,0,NA,NA,NA,NA,Malvaceae,NA,Scaphium macropodum,
849,Schima wallichii,NA,Schima,2,Schima wallichii,(DC.) Korth.,Schima,2,tro-50093934,1,FALSE,0.8,0,NA,NA,NA,NA,Theaceae,NA,Schima wallichii,Multiple results
534,Schleichera oleosa,NA,Schleichera,2,Schleichera oleosa,(Lour.) Merr.,Schleichera,2,tro-50190963,1,FALSE,0.8,0,NA,NA,NA,NA,Sapindaceae,NA,Schleichera oleosa,Multiple results
256,Scottellia leonensis,NA,Scottellia,2,Scottellia leonensis,Oliv.,Scottellia,2,tro-50040717,1,FALSE,0.8,0,NA,NA,NA,NA,Achariaceae,NA,Scottellia leonensis,
76,Scyphocephalium mannii,NA,Scyphocephalium,2,Scyphocephalium mannii,(Benth. & Hook. f.) Warb.,Scyphocephalium,2,tro-21800161,1,FALSE,0.8,0,NA,NA,NA,NA,Myristicaceae,NA,Scyphocephalium mannii,
323,Scyphocephalium ochocoa,NA,Scyphocephalium,2,Scyphocephalium ochocoa,Warb.,Scyphocephalium,2,kew-2603319,1,FALSE,0.8,0,NA,NA,NA,NA,Myristicaceae,NA,Scyphocephalium ochocoa,
642,Shorea acuminata,NA,Shorea,2,Shorea acuminata,Dyer,Shorea,2,kew-2593811,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea acuminata,
421,Shorea acuminatissima,NA,Shorea,2,Shorea acuminatissima,Symington,Shorea,2,kew-2593820,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea acuminatissima,
211,Shorea agamii,NA,Shorea,2,Shorea agami,P.S.Ashton,Shorea,2,kew-2593823,1,TRUE,0.75,1,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea agami,
687,Shorea albida,NA,Shorea,2,Shorea albida,Symington,Shorea,2,kew-2593819,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea albida,
637,Shorea almon,NA,Shorea,2,Shorea almon,Foxw.,Shorea,2,kew-2593817,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea almon,
656,Shorea argentifolia,NA,Shorea,2,Shorea argentifolia,Symington,Shorea,2,kew-2593805,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea argentifolia,
691,Shorea balangeran,NA,Shorea,2,Shorea balangeran,Burck,Shorea,2,kew-2593846,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea balangeran,
683,Shorea balanocarpoides,NA,Shorea,2,Shorea balanocarpoides,Symington,Shorea,2,kew-2587814,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea balanocarpoides,
652,Shorea beccariana,NA,Shorea,2,Shorea beccariana,Burck,Shorea,2,kew-2587816,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea beccariana,
649,Shorea bentongensis,NA,Shorea,2,Shorea bentongensis,Foxw.,Shorea,2,kew-2587817,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea bentongensis,
668,Shorea carapae,NA,Shorea,2,Shorea carapae,P.S.Ashton,Shorea,2,kew-2587802,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea carapae,
638,Shorea contorta,NA,Shorea,2,Shorea contorta,S.Vidal,Shorea,2,kew-2588178,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea contorta,
650,Shorea coriacea,NA,Shorea,2,Shorea coriacea,Burck,Shorea,2,kew-2588181,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea coriacea,
647,Shorea curtisii,NA,Shorea,2,Shorea curtisii,Dyer ex King,Shorea,2,kew-2588155,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea curtisii,
651,Shorea dasyphylla,NA,Shorea,2,Shorea dasyphylla,Foxw.,Shorea,2,kew-2588158,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea dasyphylla,
680,Shorea dealbata,NA,Shorea,2,Shorea dealbata,Foxw.,Shorea,2,kew-2588165,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea dealbata,
655,Shorea elliptica,NA,Shorea,2,Shorea elliptica,Burck,Shorea,2,kew-2593856,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea elliptica,
77,Shorea exelliptica,NA,Shorea,2,Shorea exelliptica,Meijer,Shorea,2,kew-2593834,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea exelliptica,
195,Shorea faguetiana,NA,Shorea,2,Shorea faguetiana,F.Heim,Shorea,2,kew-2593849,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea faguetiana,
662,Shorea falcifera,NA,Shorea,2,Shorea falcifera,Dyer ex Brandis,Shorea,2,kew-2593829,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea falcifera,
676,Shorea falciferoides,NA,Shorea,2,Shorea falciferoides,Foxw.,Shorea,2,kew-2593830,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea falciferoides,
669,Shorea fallax,NA,Shorea,2,Shorea fallax,Meijer,Shorea,2,kew-2593841,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea fallax,
661,Shorea flemmichii,NA,Shorea,2,Shorea flemmichii,Symington,Shorea,2,kew-2593837,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea flemmichii,
671,Shorea foxworthyi,NA,Shorea,2,Shorea foxworthyi,Symington,Shorea,2,kew-2593922,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea foxworthyi,
667,Shorea geniculata,NA,Shorea,2,Shorea geniculata,Symington ex P.S.Ashton,Shorea,2,kew-2594020,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea geniculata,
658,Shorea giboosa,NA,Shorea,2,Shorea gibbosa,Brandis,Shorea,2,kew-2594004,1,TRUE,0.75,1,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea gibbosa,
468,Shorea gratissima,NA,Shorea,2,Shorea gratissima,Dyer,Shorea,2,kew-2593996,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea gratissima,
469,Shorea guiso,NA,Shorea,2,Shorea guiso,Blume,Shorea,2,kew-2594013,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea guiso,
688,Shorea hemsleyana,NA,Shorea,2,Shorea hemsleyana,King ex Foxw.,Shorea,2,kew-2593992,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea hemsleyana,
698,Shorea henryana,NA,Shorea,2,Shorea henryana,Pierre,Shorea,2,kew-2593993,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea henryana,
654,Shorea hopeifolia,NA,Shorea,2,Shorea hopeifolia,(F.Heim) Symington,Shorea,2,kew-2594003,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea hopeifolia,
673,Shorea inaequilateralis,NA,Shorea,2,Shorea inaequilateralis,Symington,Shorea,2,kew-2593999,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea inaequilateralis,
665,Shorea inappendiculata,NA,Shorea,2,Shorea inappendiculata,Burck,Shorea,2,kew-2594000,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea inappendiculata,
78,Shorea johorensis,NA,Shorea,2,Shorea johorensis,Foxw.,Shorea,2,kew-2594019,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea johorensis,
660,Shorea kunstleri,NA,Shorea,2,Shorea kunstleri,King,Shorea,2,kew-2594041,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea kunstleri,
470,Shorea laevis,NA,Shorea,2,Shorea laevis,Ridl.,Shorea,2,kew-2594036,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea laevis,
659,Shorea laxa,NA,Shorea,2,Shorea laxa,Slooten,Shorea,2,kew-2594048,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea laxa,
690,Shorea lepidota,NA,Shorea,2,Shorea lepidota,Blume,Shorea,2,tro-11300032,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea lepidota,
308,Shorea leprosula,NA,Shorea,2,Shorea leprosula,Miq.,Shorea,2,kew-2594050,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea leprosula,
674,Shorea longiflora,NA,Shorea,2,Shorea longiflora,(Brandis) Symington,Shorea,2,kew-2594024,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea longiflora,
678,Shorea longisperma,NA,Shorea,2,Shorea longisperma,Roxb.,Shorea,2,kew-2594026,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea longisperma,
692,Shorea macrantha,NA,Shorea,2,Shorea macrantha,Brandis,Shorea,2,kew-2594030,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea macrantha,
697,Shorea macrophylla,NA,Shorea,2,Shorea macrophylla,(de Vriese) P.S.Ashton,Shorea,2,kew-2594032,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea macrophylla,
452,Shorea macroptera,NA,Shorea,2,Shorea macroptera,Dyer,Shorea,2,kew-2594033,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea macroptera,
684,Shorea materialis,NA,Shorea,2,Shorea materialis,Ridl.,Shorea,2,kew-2593944,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea materialis,
685,Shorea maxwelliana,NA,Shorea,2,Shorea maxwelliana,King,Shorea,2,kew-2593946,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea maxwelliana,
670,Shorea mujongensis,NA,Shorea,2,Shorea mujongensis,P.S.Ashton,Shorea,2,kew-2593926,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea mujongensis,
471,Shorea negrosensis,NA,Shorea,2,Shorea negrosensis,Foxw.,Shorea,2,kew-2593939,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea negrosensis,
646,Shorea ochrophloia,NA,Shorea,2,Shorea ochrophloia,Symington,Shorea,2,kew-2593972,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea ochrophloia,
699,Shorea ovalis,NA,Shorea,2,Shorea ovalis,Blume,Shorea,2,kew-2593975,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea ovalis,
672,Shorea ovata,NA,Shorea,2,Shorea ovata,Dyer ex Brandis,Shorea,2,kew-2593976,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea ovata,
682,Shorea pachyphylla,NA,Shorea,2,Shorea pachyphylla,Ridl. ex Symington,Shorea,2,kew-2593977,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea pachyphylla,
694,Shorea palembanica,NA,Shorea,2,Shorea palembanica,Miq.,Shorea,2,kew-2593979,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea palembanica,
634,Shorea palosapis,NA,Shorea,2,Shorea palosapis,Merr.,Shorea,2,kew-2593983,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea palosapis,
648,Shorea parvifolia,NA,Shorea,2,Shorea parvifolia,Dyer,Shorea,2,kew-2593964,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea parvifolia,
664,Shorea parvistipulata,NA,Shorea,2,Shorea parvistipulata,F.Heim.,Shorea,2,kew-2593980,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea parvistipulata,
663,Shorea patoiensis,NA,Shorea,2,Shorea patoiensis,P.S.Ashton,Shorea,2,kew-2593958,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea patoiensis,
453,Shorea pauciflora,NA,Shorea,2,Shorea pauciflora,King,Shorea,2,kew-2593959,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea pauciflora,
640,Shorea peltata,NA,Shorea,2,Shorea peltata,Symington,Shorea,2,kew-2593960,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea peltata,
657,Shorea pinanga,NA,Shorea,2,Shorea pinanga,Scheff.,Shorea,2,kew-2593966,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea pinanga,
643,Shorea platycarpa,NA,Shorea,2,Shorea platycarpa,F.Heim,Shorea,2,kew-2593968,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea platycarpa,
681,Shorea platyclados,NA,Shorea,2,Shorea platyclados,Slooten ex Endert,Shorea,2,kew-2593969,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea platyclados,
644,Shorea polysperma,NA,Shorea,2,Shorea polysperma,Merr.,Shorea,2,kew-2593355,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea polysperma,
666,Shorea quadrinervis,NA,Shorea,2,Shorea quadrinervis,Slooten,Shorea,2,kew-2592579,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea quadrinervis,
686,Shorea resinosa,NA,Shorea,2,Shorea resinosa,Foxw.,Shorea,2,kew-2592590,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea resinosa,
696,Shorea roxburghii,NA,Shorea,2,Shorea roxburghii,G.Don,Shorea,2,kew-2592562,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea roxburghii,
677,Shorea selanica,NA,Shorea,2,Shorea selanica,(Lam.) Blume,Shorea,2,kew-2592589,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea selanica,
689,Shorea seminis,NA,Shorea,2,Shorea seminis,Slooten,Shorea,2,kew-2592607,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea seminis,
693,Shorea siamensis,NA,Shorea,2,Shorea siamensis,Miq.,Shorea,2,tro-50293516,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea siamensis,
472,Shorea singkawang,NA,Shorea,2,Shorea singkawang,Burck,Shorea,2,kew-2592612,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea singkawang,
675,Shorea smithiana,NA,Shorea,2,Shorea smithiana,Symington,Shorea,2,kew-2592606,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea smithiana,
695,Shorea splendida,NA,Shorea,2,Shorea splendida,(de Vriese) P.S.Ashton,Shorea,2,kew-2592617,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea splendida,
636,Shorea stenoptera,NA,Shorea,2,Shorea stenoptera,Burck,Shorea,2,kew-2592620,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea stenoptera,
641,Shorea submontana,NA,Shorea,2,Shorea submontana,Symington,Shorea,2,kew-2592595,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea submontana,
635,Shorea sumatrana,NA,Shorea,2,Shorea sumatrana,(Slooten) Desch,Shorea,2,kew-2592597,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea sumatrana,
679,Shorea superba,NA,Shorea,2,Shorea superba,Symington,Shorea,2,kew-2592591,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea superba,
639,Shorea teysmanniana,NA,Shorea,2,Shorea teysmanniana,Dyer ex Brandis,Shorea,2,kew-2592602,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea teysmanniana,
645,Shorea uliginosa,NA,Shorea,2,Shorea uliginosa,Foxw.,Shorea,2,kew-2592513,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea uliginosa,
653,Shorea xanthophylla,NA,Shorea,2,Shorea xanthophylla,Symington,Shorea,2,kew-2592519,1,FALSE,0.8,0,NA,NA,NA,NA,Dipterocarpaceae,NA,Shorea xanthophylla,
212,Sloanea australis,NA,Sloanea,2,Sloanea australis,F.Muell.,Sloanea,2,kew-2592635,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea australis,
79,Sloanea berteroana,NA,Sloanea,2,Sloanea berteroana,Choisy ex DC.,Sloanea,2,tro-11700056,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea berteroana,
213,Sloanea caribaea,NA,Sloanea,2,Sloanea caribaea,Krug & Urb. ex Duss,Sloanea,2,kew-2592684,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea caribaea,
214,Sloanea dasycarpa,NA,Sloanea,2,Sloanea dasycarpa,(Benth.) Hemsl.,Sloanea,2,tro-11700289,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea dasycarpa,
215,Sloanea dentata,NA,Sloanea,2,Sloanea dentata,L.,Sloanea,2,tro-50061510,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea dentata,
186,Sloanea guianensis,NA,Sloanea,2,Sloanea guianensis,(Aubl.) Benth.,Sloanea,2,kew-2592357,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea guianensis,
217,Sloanea laevigata,NA,Sloanea,2,Sloanea laevigata,Dam.A.Sm.,Sloanea,2,kew-2592348,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea laevigata,
218,Sloanea laurifolia,NA,Sloanea,2,Sloanea laurifolia,(Willd.) Benth.,Sloanea,2,kew-2592260,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea laurifolia,
216,Sloanea huilaeana,NA,Sloanea,2,Sloanea malayana,Coode,Sloanea,2,kew-2592244,1,TRUE,0.6,4,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea malayana,Multiple results
219,Sloanea medusula,NA,Sloanea,2,Sloanea medusula,K.Schum. & Pittier,Sloanea,2,kew-2592248,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea medusula,
187,Sloanea obtusifolia,NA,Sloanea,2,Sloanea obtusifolia,(Moric.) K.Schum.,Sloanea,2,kew-2592280,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea obtusifolia,
299,Sloanea sinensis,NA,Sloanea,2,Sloanea sinensis,(Hance) Hemsl.,Sloanea,2,tro-11700302,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea sinensis,Multiple results
220,Sloanea sulcata,NA,Sloanea,2,Sloanea sulcata,Damon A. Sm.,Sloanea,2,tro-11700205,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea sulcata,
221,Sloanea synandra,NA,Sloanea,2,Sloanea synandra,Spruce ex Benth.,Sloanea,2,kew-2592462,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea synandra,
222,Sloanea terniflora,NA,Sloanea,2,Sloanea terniflora,(Moc. & Sessé ex DC.) Standl.,Sloanea,2,kew-2592471,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea terniflora,
223,Sloanea woollsii,NA,Sloanea,2,Sloanea woollsii,F.Muell.,Sloanea,2,kew-2592399,1,FALSE,0.8,0,NA,NA,NA,NA,Elaeocarpaceae,NA,Sloanea woollsii,
422,Sloetia elongata,NA,Sloetia,2,Sloetia elongata,Koord.,Sloetia,2,kew-2602776,1,FALSE,0.8,0,NA,NA,NA,NA,Moraceae,NA,Sloetia elongata,
559,Spondianthus preussii,NA,Spondianthus,2,Spondianthus preussii,Engl.,Spondianthus,2,kew-194632,1,FALSE,0.8,0,NA,NA,NA,NA,Phyllanthaceae,NA,Spondianthus preussii,
524,Spondias mombin,NA,Spondias,2,Spondias mombin,L.,Spondias,2,kew-2480696,1,FALSE,0.8,0,NA,NA,NA,NA,Anacardiaceae,NA,Spondias mombin,
560,Staudtia kamerunensis,NA,Staudtia,2,Staudtia kamerunensis,Warb.,Staudtia,2,tro-21800243,1,FALSE,0.8,0,NA,NA,NA,NA,Myristicaceae,NA,Staudtia kamerunensis,
